"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","response","id_correct"
"164","india-socioling","zenith","Z03C46",3,3,7.8,-2.80521797115945,"female","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","tamil",0
"165","india-socioling","zenith","Z03C46",3,3,7.8,-2.80521797115945,"female","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"166","india-socioling","zenith","Z03C46",3,3,7.8,-2.80521797115945,"female","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"167","india-socioling","zenith","Z03C46",3,3,7.8,-2.80521797115945,"female","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","japanese",0
"168","india-socioling","zenith","Z03C46",3,3,7.8,-2.80521797115945,"female","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","urdu",1
"169","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",55,"id","Marathi","marathi","audio","female","marathi",1
"170","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",56,"id","English (U.S.)","english","audio","female","english",1
"171","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",57,"id","Hindi","hindi","audio","female","hindi",1
"172","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",58,"id","Gujarati","gujarati","audio","female","tamil",0
"173","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",59,"id","English (India)","english","audio","female","english",1
"174","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",60,"id","Mandarin","chinese","audio","female","english",0
"175","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",61,"id","Tamil","tamil","audio","female","chinese",0
"176","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",62,"id","Urdu","urdu","audio","female","hindi",0
"177","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",55,"id","Marathi","marathi","audio","female","tamil",0
"178","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"179","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"180","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"181","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",59,"id","English (India)","english","audio","female","english",1
"182","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",60,"id","Mandarin","chinese","audio","female","urdu",0
"183","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"184","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"185","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","hindi",0
"186","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"187","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"188","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"189","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"190","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"191","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","chinese",0
"192","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","gujarati",0
"193","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",59,"id","Urdu","urdu","audio","female","urdu",1
"194","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",60,"id","Hindi","hindi","audio","female","hindi",1
"195","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",61,"id","English (India)","english","audio","female","marathi",0
"196","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",62,"id","English (U.S.)","english","audio","female","english",1
"197","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",63,"id","Marathi","marathi","audio","female","tamil",0
"198","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",64,"id","Mandarin","chinese","audio","female","chinese",1
"199","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",65,"id","Tamil","tamil","audio","female","tamil",1
"200","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",66,"id","Gujarati","gujarati","audio","female","gujarati",1
"201","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",59,"id","Urdu","urdu","audio","female","tamil",0
"202","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",60,"id","Hindi","hindi","audio","female","hindi",1
"203","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",61,"id","English (India)","english","audio","female","urdu",0
"204","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",62,"id","English (U.S.)","english","audio","female","english",1
"205","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",63,"id","Marathi","marathi","audio","female","marathi",1
"206","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",64,"id","Mandarin","chinese","audio","female","urdu",0
"207","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",65,"id","Tamil","tamil","audio","female","tamil",1
"208","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",66,"id","Gujarati","gujarati","audio","female","urdu",0
"209","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",59,"id","Urdu","urdu","audio","female","hindi",1
"210","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",60,"id","Hindi","hindi","audio","female","urdu",0
"211","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",61,"id","English (India)","english","audio","female","chinese",0
"212","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",62,"id","English (U.S.)","english","audio","female","muslim",0
"213","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",63,"id","Marathi","marathi","audio","female","gujarati",0
"214","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",64,"id","Mandarin","chinese","audio","female","chinese",1
"215","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",65,"id","Tamil","tamil","audio","female","english",0
"216","india-socioling","zenith","Z03C62",3,3,8.5,-2.10521797115945,"female","muslim","gujarati","gujarati","hindi english",66,"id","Gujarati","gujarati","audio","female","gujarati",1
"217","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",58,"id","Marathi","marathi","audio","female","hindi",0
"218","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",59,"id","English (U.S.)","english","audio","female","english",1
"219","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",60,"id","Hindi","hindi","audio","female","hindi",1
"220","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",61,"id","Gujarati","gujarati","audio","female","marathi",0
"221","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",62,"id","English (India)","english","audio","female","english",1
"222","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",63,"id","Mandarin","chinese","audio","female","chinese",1
"223","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",64,"id","Tamil","tamil","audio","female","marathi",0
"224","india-socioling","zenith","Z05A03",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati","hindi marathi",65,"id","Urdu","urdu","audio","female","hindi",0
"225","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"226","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"227","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"228","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"229","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","chinese",0
"230","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"231","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","urdu",0
"232","india-socioling","zenith","Z05A04",5,5,10,-0.605217971159455,"male","hindu","","marathi gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"233","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","sanskrit",0
"234","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"235","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"236","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"237","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"238","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","french",0
"239","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","english",0
"240","india-socioling","zenith","Z05A05",5,5,10,-0.605217971159455,"male","hindu","","gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"241","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",58,"id","Marathi","marathi","audio","female","marathi",1
"242","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",59,"id","English (U.S.)","english","audio","female","english",1
"243","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",60,"id","Hindi","hindi","audio","female","hindi",1
"244","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",61,"id","Gujarati","gujarati","audio","female","gujarati",1
"245","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",62,"id","English (India)","english","audio","female","spanish",0
"246","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",63,"id","Mandarin","chinese","audio","female","chinese",1
"247","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",64,"id","Tamil","tamil","audio","female","sanskrit",0
"248","india-socioling","zenith","Z05A07",5,5,11,0.394782028840545,"male","hindu","marathi","marathi","hindi gujarati",65,"id","Urdu","urdu","audio","female","hindi",0
"249","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",58,"id","Marathi","marathi","audio","female","marathi",1
"250","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",59,"id","English (U.S.)","english","audio","female","english",1
"251","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",60,"id","Hindi","hindi","audio","female","hindi",1
"252","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",61,"id","Gujarati","gujarati","audio","female","gujarati",1
"253","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",62,"id","English (India)","english","audio","female","spanish",0
"254","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",63,"id","Mandarin","chinese","audio","female","chinese",1
"255","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",64,"id","Tamil","tamil","audio","female","tamil",1
"256","india-socioling","zenith","Z05A08",5,5,10,-0.605217971159455,"male","hindu","hindi","hindi","hindi",65,"id","Urdu","urdu","audio","female","hindi",0
"257","india-socioling","zenith","Z05A09",5,5,11,0.394782028840545,"male","muslim","","hindi urdu","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",0
